Stadtverwaltung  Flensburg;Verkehrsüberwachung  Rathausplatz  1  24937  Flensburg;Telefon  0461/85-2685    Fax  0461/85-2494    E-Mail  verkehrsueberwachung@flensburg.de    Homepage  www.flensburg.de
Kreis  Nordfriesland;Bußgeldstelle  Marktstraße  6  25813  Husum;Telefon  04841/67-445      Fax  04841/67-281      E-Mail  bussgeldstelle@nordfriesland.de    Homepage  www.nordfriesland.de
Kreis  Dithmarschen;Bußgeldstelle  Stettiner  Str.  30  25746  Heide    Ansprechpartnerin  Frau  Schumann;Telefon  0481/97-1261    Fax  0481/97-1490    E-Mail  andrea.schumann@dithmarschen.de    Homepage  www.dithmarschen.de
Kreis  Herzogtum  Lauenburg;Bußgeldstelle  Hausanschrift  Kesselflickerstr.  2  21493  Elmenhorst  Ortsteil  Lanken    Postanschrift  Postfach  11  40  23901  Ratzeburg    Ansprechpartnerin  Frau  Engfer;Telefon  04151  8673-30    Fax  04151/8673-73    E-Mail  strassenverkehr@kreis-rz.de    Homepage  www.herzogtum-lauenburg.de
Kreis  Ostholstein;Bußgeldstelle  Bürgermeister-Steenbock-Str.  20  23701  Eutin;Telefon  04521/788-800      Fax  04521/788-96279    E-Mail  bussgeldstelle@kreis-oh.de    Homepage  www.kreis-oh.de
Kreis  Rendsburg-Eckernförde;Stadt  Rendsburg  Der  Bürgermeister  Am  Gymnasium  4  24768  Rendsburg    Postanschrift  Postfach:  107  24757  Rendsburg  ;Telefon  04331/206-0    Fax  04331/206-270    E-Mail  info@rendsburg.de    Homepage  www.kreis-rendsburg-eckernfoerde.de
Kreis  Segeberg;Verkehrsordnungswidrigkeiten  Waldemar-von-Mohl-Straße  2    23795  Bad  Segeberg    Ansprechpartner  Herr  Krüger;Telefon  04551/951-455    Fax  04551/951-400    E-Mail  nur  per  Onlineformular    Homepage  www.segeberg.de
Kreis  Steinburg;Fachdienst  Ordnung  und  Sicherheit  Stettiner  Straße  30  25746  Heide;Telefon  0481/97-0    Fax  0481/97-1490    E-Mail  fd-ordnung-und-sicherheit@dithmarschen.de    Homepage  www.steinburg.de
Kreis  Stormarn;Bußgeldstelle  Mommsenstraße  13    23843  Bad  Oldesloe    Ansprechpartnerin  Frau  Wolff-Christiansen  (Sachbearbeitung);Telefon  04531/160-1187      Fax  04531/160-771187    E-Mail  b.wolff-christiansen@kreis-stormarn.de    Homepage  www.kreis-stormarn.de
Stadtverwaltung  Kiel;Bußgeldstelle  Fabrikstraße  8-10    24103  Kiel;Telefon  0431/901-2171      Fax  0431/901-62077    E-Mail  AD-Bussgeldstelle@kiel.de    Homepage  www.kiel.de
Stadtverwaltung  Lübeck;Bußgeldstelle  Fackenburger  Allee  29  23539  Lübeck    Ansprechpartner  Herr  Siegrist;Telefon  0451/122-3200    Fax  0451/122-3385    E-Mail  bussgeldstelle@luebeck.de    Homepage  www.luebeck.de
Stadtverwaltung  Neumünster;Bußgeldstelle  für  Verkehrsordnungswidrigkeiten  Plöner  Straße  25  -  29  (Foto)  24534  Neumünster    Ansprechpartner  Herr  Janßen  (Leiter  der  Arbeitsgruppe);Telefon  04321/942-2210    Fax  04321/942-2513    E-Mail  max.janssen@neumuenster.de    Homepage  www.neumuenster.de
Thüringer  Polizei  –  Zentrale  Bußgeldstelle;Bergstraße  4  06556  Artern;Telefon  03466/742-222    Fax  03466/742-309    E-Mail  bussgeldabteilung.pdndh@polizei.thueringen.de    Homepage  www.thueringen.de
Landkreis  Altenburger  Land;Fachdienst  Recht  -  Bußgeldstelle  Lindenaustraße  9  04600  Altenburg    Ansprechpartner  Herr  Boße  (Leiter);Telefon  03447/586-394    Fax  03447/586-100    E-Mail  recht@altenburgerland.de    Homepage  www.altenburgerland.de
Landkreis  Eichsfeld;Rechts-  und  Ordnungsamt  Friedensplatz  8  37308  Heilbad  Heiligenstadt;Telefon  03606/650-3220    Fax  03606/650-9000    E-Mail  rechtsamt@kreis-eic.de    Homepage  www.kreis-eic.de
Landkreis  Gotha;Straßenverkehrsbehörde  18.-März-Straße  50  99867  Gotha;Telefon    03621/214-593    Fax  03621/214-520    E-Mail  STVA@kreis-gth.de    Homepage  www.landkreis-gotha.de
Landkreis  Greiz;Ordnungsamt  Dr.-Rathenau-Platz  11  07973  Greiz    Ansprechpartner  Herr  Eglinski  (Sachgebietsleiter);Telefon  03661/876-620    Fax  03661/876-222    E-Mail  ordnungsamt@landkreis-greiz.de    Homepage  www.landkreis-greiz.de
Landkreis  Hildburghausen;Ordnungsamt  Wiesenstr.  18  98646  Hildburghausen;Telefon  03685/445-242    Fax  03685/445-501    E-Mail  golds@lrahbn.thueringen.de    Homepage  www.landkreis-hildburghausen.de
Ilm-Kreis;Verkehrsamt  Ritterstraße  14  99310  Arnstadt;Telefon  03628/738-551    Fax  03628/738-579    E-Mail  vgo@ilm-kreis.de    Homepage  www.ilm-kreis.de
Kyffhäuserkreis;Straßenverkehrsbehörde  Markt  8  99706  Sondershausen;Telefon  03632/741-161    Fax  03632/741-88161    E-Mail  sva@kyffhaeuser.de    Homepage  www.kyffhaeuser.de
Stadtverwaltung  Nordhausen;Bußgeldstelle  Markt  15  99734  Nordhausen;Telefon  03631/69-  535    Fax  03631/696-537    E-Mail  bussgeldstelle@nordhausen.de    Homepage  www.nordhausen.de
Saale-Holzland-Kreis;Ordnugsamt  Claußstraße  3  07607  Eisenberg;Telefon  036691/70-517(-518)    Fax  036691/70-713    E-Mail  ordnung@lrashk.thueringen.de    Homepage  www.saaleholzlandkreis.de
Landratsamt  Saale-Orla-Kreis;Bußgeldstelle  Oschitzer  Straße  4    07907  Schleiz      Postanschrift  Postfach  13  55    07903  Schleiz  ;Telefon  03663  488-526  03663  488-527    Fax  03663  488-482    E-Mail  webmaster@lrasok.thueringen.de    Homepage  www.saale-orla-kreis.de
Landkreis  Saalfeld-Rudolstadt;Straßenverkehrsamt  Beulwitzer  Str.  12  07318  Saalfeld;Telefon  03671  823-250    Fax  03671  823-376    E-Mail  strassenverkehr@kreis-slf.de    Homepage  www.sa-ru.de
Landkreis  Schmalkalden-Meiningen;Landratsamt  Schmalkalden-Meiningen  Berkeser  Straße  9  98617  Meiningen/  Dreißigacker    Ansprechpartnerin  Frau  Steingräber  ;Telefon  03693/  8151-12    Fax  03693/8151-10    E-Mail  fahrerlaubnis@lra-sm.thueringen.de    Homepage  www.lra-sm.de
Landkreis  Sömmerda;Landratsamt  Sömmerda  Bahnhofstraße  9    99610  Sömmerda      Postanschrift  Postfach  1215    99601  Sömmerda  ;Telefon  03634  354-350    Fax  03634  354-340    E-Mail  poststelle@lra-soemmerda.de    Homepage  www.landkreis-soemmerda.de
Landkreis  Sonneberg;Stadtverwaltung  Sonneberg  Bahnhofsplatz  1  96515  Sonneberg    Ansprechpartnerin  Frau  Wiegand;Telefon  03675  880232    Fax  03675  880237    E-Mail  ordnungsamt@stadt-son.de    Homepage  www.sonneberg.de  
Unstrut-Hainich-Kreis;Landratsamt  Unstrut-Hainich-Kreis  Lindenbühl  28/29  99974  Mühlhausen  ;Telefon  03601/800    Fax  03601/801081    E-Mail  poststelle@lrauh.thueringen.de    Homepage  www.unstrut-hainich-kreis.de  
Landratsamt  Wartburgkreis;Amt  für  Sicherheit,  Ordnung  und  Verkehr  Erzberger  Allee  14  36433  Bad  Salzungen    Ansprechpartnerin  Frau  Golla;Telefon  03695  615901    Fax  03695  615999    E-Mail  info@wartburgkreis.de    Homepage  www.wartburgkreis.de  
Landratsamt  Weimarer  Land;Zentrale  Bußgeldstelle  Bahnhofstraße  28    99510  Apolda      Ansprechpartner  Herr  Franke;Telefon  03644/540  764    Fax  03644/540  789    E-Mail  post.ordnungsamt@wl.thueringen.de    Homepage  www.weimarer-land.de
Kreis  Herford  -  Verkehrsordnungswidrigkeiten;Kreis  Herford  -  Verkehrsordnungswidrigkeiten  Elsestraße  225  32278  Kirchlengern;Telefon  05223  988-3    Fax  05221  13173599    E-Mail    bussgeldstelle@kreis-herford.de    Homepage    www.kreis-herford.de  
Hansestadt  Herford;Hansestadt  Herford  Rathausplatz  1  32046  Herford      Postanschrift    Postfach  2843    Rathausplatz  1  32046  Herford;Telefon  05221  189-0    Fax    05221  189-800    E-Mail    info@herford.de    Homepage    www.herford.de  
Stadt  Sankt  Augustin;Bußgeldstelle  Rathausallee  10  53757  Sankt  Augustin  Deutschland    Postfach  15  51;Telefon  02241/13-2697    Fax    02241/13-3189    E-Mail  hans-walter.mueck@rhein-sieg-kreis.de    Homepage  www.rhein-sieg-kreis.de
Ordnungsbehörde  in  Bergisch-Gladbach;Stadthaus  Konrad-Adenauer-Platz  Konrad-Adenauer-Platz  9    ;Telefon  02202/  14  0    Fax  02202/  14  2323    E-Mail  geschaeftsstelle.fb3@stadt-gl.de    Homepage    www.bergischgladbach.de
Landesdirektion  Sachsen;Altchemnitzer  Straße  41  09120  Chemnitz;Telefon  0371/532-0    Fax  0371/532-1929    E-Mail  post@lds.sachsen.de    Homepage  www.lds.sachsen.de
Technisches  Polizeiamt  Sachsen-Anhalt;Technisches  Polizeiamt  August-Bebel-Damm  19  39126  Magdeburg    ZBS  Magdeburg  Halberstädter  Straße  69  39112  Magdeburg;Telefon  0391/5075-0    Fax  0391/5075-210    E-Mail  poststelle.tpa@polizei.sachsen-anhalt.de    Homepage  www.polizei-web.sachsen-anhalt.de
Stadt  Wesel;Rathauserweiterung  Team  71  Ordnungsangelegenheiten  Klever-Tor-Platz  1  46483  Wesel;Telefon  0281203-2288    Fax  02812034-9713    E-Mail  ordnungsangelegenheiten@wesel.de    Homepage  www.wesel.de
Kreis  Wesel;Bußgeldstelle  Reeser  Landstraße  31  46483  Wesel;Telefon  -    Homepage  www.kreis-wesel.de
Bußgeldstelle  Hamm;Bußgeldstelle  und  ruhender  Verkehr  Rechtsamt  Caldenhofer  Weg  2  59065  Hamm  ;ÖPNV-Information:  Haltestelle:  Rathaus    Telefon:  02381/  17-7034    Fax:  02381/  17-2907    Homepage:    www.hamm.de
Stadt  Kleve;Fachbereich  32  -  Öffentliche  Sicherheit  und  Ordnung  Minoritenplatz  1  47533  Kleve;Telefon  0  28  21  /  84  -  307    Homepage  www.kleve.de
Bußgeldstelle  Mönchengladbach;Verwaltungsgebäude  Rheinstraße  70    41065  Mönchengladbach;Telefon:  (02161)  25  -  6124    E-Mail:    bußgeldstelle@moenchengladbach.de    Homepage:    www.moenchengladbach.de
Stadtverwaltung  Mülheim  an  der  Ruhr;Bußgeld  und  Verkehr  Am  Rathaus  1  45468  Mülheim  an  der  Ruhr;Telefon  0208/455-3272    Fax  0208/455-583272    E-Mail  nur  per  Onlineformular    Homepage  www.muelheim-ruhr.de
Landkreis  Unna;Bußgeldstelle  Friedrich-Ebert-Straße  17  59425  Unna    ;Telefon  0  23  03  /  27-0    Fax  -    E-Mail  post@kreis-unna.de    Homepage  www.kreis-unna.de
Gütersloh;Hausanschrift  Kreishaus  Gütersloh  -  Bauteil  7  Herzebrocker  Straße  140  33334  Gütersloh    Postanschrift  Kreis  Gütersloh  33324  Gütersloh    Ansprechpartner  Michael  Haftmann  Niels  Wilk;Telefon  05241  85  1200  Fax  05241  85  31200  E-Mail  abt22@gt-net.de    Website  https://www.kreis-guetersloh.de
  Ordnungsamt  Verkehrsordnungswidrigkeiten  Bielefeld        ;Standorte  Ravensberger  Park  5,  Paulusstr.  3,  Niederwall  23  33607  Bielefeld;Telefon  0521/  51-0      Telefax  0521/  51-3315        E-Mail  ordnungsamt@bielefeld.de    Homepage  www.bielefeld.de
Stadtverwaltung  Hagen;Fachdienst  Verkehrsordnungswidrigkeiten  Böhmerstr.  1  58095  Hagen    ;Telefon  02331/  207-4921    Fax  -    E-Mail  nur  per  Onlineformular    Homepage  www.hagen.de
Bußgeldstelle  Bochum;Willy-Brandt-Platz  2-6  44777  Bochum;Telefax:  0234  /  910-79  64  37  E-Mail:  bussgeldstelle@bochum.de    Homepage:    www.bochum.de
Landkreis  Unna;Bußgeldstelle  Friedrich-Ebert-Straße  17  59425  Unna    ;Telefon  0  23  03  /  27-0    Fax  -    E-Mail  post@kreis-unna.de    Homepage  www.kreis-unna.de
Hauptsitz  Straubing;Hirschberger  Ring  38  94315  Straubing    Postfach  202  94302  Straubing    Telefon:  +49  (0)9421  549-0  E-Mail:  pva.straubing@polizei.bayern.de;Hirschberger  Ring  38  94315  Straubing    Postfach  202  94302  Straubing    Telefon:  +49  (0)9421  549-0  E-Mail:  pva.straubing@polizei.bayern.de
ZBS  Viechtach;Mönchshofstraße  43  94234  Viechtach    Telefon:  +49  (0)9942  952-580;Mönchshofstraße  43  94234  Viechtach    Telefon:  +49  (0)9942  952-580
Polizeiverwaltungsamt  Sachsen    Für  Besucher  Neuländer  Straße  60  01129  Dresden;Telefon  (+49)  0351  8501-0    Fax  +49  351  8501-106    E-Mail  poststelle.pva@polizei.sachsen.de;Telefon  (+49)  0351  8501-0    Fax  +49  351  8501-106    E-Mail  poststelle.pva@polizei.sachsen.de
Stadt  Dortmund    Rechtsamt;Bußgeldstelle  Dortmund    Markt  6-8  44137  Dortmund;Telefon  0231/  50-26073      Fax  0231/50-24919    E-Mail  rechtsamt@dortmund.de    Homepage  www.dortmund.de
